id_alumne,id_professor,dia,franja,materia,grup_curs,tipus_falta,comentari
334,442,2015-02-06,13:45:00-14:45:00,(MA4)Matemàtiques,(ESO LOE 4 A) 4 ESO A,Absència, 
286,442,2015-02-06,13:45:00-14:45:00,(MA4)Matemàtiques,(ESO LOE 4 A) 4 ESO A,Absència, 
302,442,2015-02-06,13:45:00-14:45:00,(MA4)Matemàtiques,(ESO LOE 4 A) 4 ESO A,Absència, 
261,442,2015-02-06,13:45:00-14:45:00,(MA4)Matemàtiques,(ESO LOE 4 A) 4 ESO A,Absència, 
6,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
45,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
31,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
300,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
315,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
51,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
53,442,2015-02-06,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
212,437,2015-02-17,08:15:00-09:15:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
223,437,2015-02-17,08:15:00-09:15:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Justificada,
204,437,2015-02-17,09:15:00-10:15:00,(RE1)Religió catòlica,(ESO LOE 1 A) 1 ESO A,Absència,
132,437,2015-02-17,10:40:00-11:35:00,(RE2)Religió catòlica,(ESO LOE 2 C) 2 ESO C,Absència,
171,437,2015-02-17,10:40:00-11:35:00,(RE2)Religió catòlica,(ESO LOE 2 C) 2 ESO C,Absència,
212,457,2015-02-17,11:35:00-12:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
225,457,2015-02-17,11:35:00-12:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
223,457,2015-02-17,11:35:00-12:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Justificada,
231,457,2015-02-17,11:35:00-12:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Justificada,
264,457,2015-02-17,11:35:00-12:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
132,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
165,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
98,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
180,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada,
139,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada,
171,461,2015-02-17,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
169,446,2015-02-17,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
77,446,2015-02-17,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
158,446,2015-02-17,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
127,450,2015-02-17,11:35:00-12:35:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-17,10:40:00-11:35:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-17,12:50:00-13:45:00,UF4. Portals web d aprenentatge,(CFPM IC10 C) 3 CFPM,Absència,
180,433,2015-02-17,10:40:00-11:35:00,(HC2)Història i cultura de les religions,(ESO LOE 2 C) 2 ESO C,Justificada,
139,433,2015-02-17,10:40:00-11:35:00,(HC2)Història i cultura de les religions,(ESO LOE 2 C) 2 ESO C,Justificada,
98,433,2015-02-17,10:40:00-11:35:00,(HC2)Història i cultura de les religions,(ESO LOE 2 C) 2 ESO C,Absència,
337,433,2015-02-17,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Incident,Amagar-se dins l aula en el moment de tancar la porta
329,433,2015-02-17,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Incident,Amagar-se dins l aula en el moment de tancar la porta
212,432,2015-02-17,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Absència,
223,432,2015-02-17,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Justificada,
231,432,2015-02-17,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Justificada,
264,432,2015-02-17,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Absència,
258,432,2015-02-17,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 B) 1 ESO B,Absència,
263,432,2015-02-17,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 B) 1 ESO B,Absència,
262,432,2015-02-17,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
254,432,2015-02-17,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
240,432,2015-02-17,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
230,432,2015-02-17,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Justificada,GRIP
132,420,2015-02-17,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Absència,
98,420,2015-02-17,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Absència,
180,420,2015-02-17,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Justificada,
139,420,2015-02-17,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Justificada,
171,420,2015-02-17,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Absència,
330,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Absència,
317,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,No els ha acabat tots només uns quants.
305,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,Diu que no troba el workbook per això no ha fet els deures.
196,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
318,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
329,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
1,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
337,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
313,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,
204,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
262,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
189,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
230,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,GRIP
254,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
240,461,2015-02-17,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
314,447,2015-02-17,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Incident,Té una actitud molt passiva a classe. No s esforça i sembla que li dóna igual aprovar que no.
257,447,2015-02-17,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
212,447,2015-02-17,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
225,447,2015-02-17,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
223,447,2015-02-17,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Justificada,
264,447,2015-02-17,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
73,459,2015-02-17,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 A) 3 ESO A,Incident,Ha tret el llibre a cinc minuts d acabar la classe; no fa els deures; s alça constantment, esvalota la classe; actitud infantil, no calla.
152,459,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Justificada,
59,459,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
163,459,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
72,455,2015-02-17,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Justificada,
342,455,2015-02-17,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
56,455,2015-02-17,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
110,455,2015-02-17,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
258,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
263,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
213,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
255,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
273,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
248,461,2015-02-17,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
132,420,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 C) 2 ESO C,Absència,
98,420,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 C) 2 ESO C,Absència,
180,420,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 C) 2 ESO C,Justificada,
139,420,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 C) 2 ESO C,Justificada,
171,420,2015-02-17,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 C) 2 ESO C,Absència,
204,453,2015-02-17,11:35:00-12:35:00,(CN1)Ciències de la naturalesa -,(ESO LOE 1 A) 1 ESO A,Absència,
262,453,2015-02-17,11:35:00-12:35:00,(CN1)Ciències de la naturalesa -,(ESO LOE 1 A) 1 ESO A,Absència,
189,453,2015-02-17,11:35:00-12:35:00,(CN1)Ciències de la naturalesa -,(ESO LOE 1 A) 1 ESO A,Absència,
230,453,2015-02-17,11:35:00-12:35:00,(CN1)Ciències de la naturalesa -,(ESO LOE 1 A) 1 ESO A,Justificada,GRIP
240,453,2015-02-17,11:35:00-12:35:00,(CN1)Ciències de la naturalesa -,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
258,453,2015-02-17,12:50:00-13:45:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 B) 1 ESO B,Absència,
217,440,2015-02-02,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
224,440,2015-02-02,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
254,440,2015-02-02,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
244,440,2015-02-02,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
251,440,2015-02-02,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
224,440,2015-02-03,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
254,440,2015-02-03,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
251,440,2015-02-03,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
224,440,2015-02-05,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
254,440,2015-02-05,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
251,440,2015-02-05,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
211,440,2015-02-09,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
254,440,2015-02-09,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
240,440,2015-02-09,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
189,440,2015-02-10,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
254,440,2015-02-10,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
240,440,2015-02-10,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
172,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
202,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
224,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
239,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
240,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
145,440,2015-02-12,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
204,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
189,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
230,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,GRIP
254,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
240,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
208,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
211,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
244,440,2015-02-17,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
109,440,2015-01-12,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
76,440,2015-01-19,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-01-19,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
177,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-01-26,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-01-26,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
129,440,2015-01-26,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-01-27,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
148,440,2015-01-27,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-01-27,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-01-29,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
78,440,2015-01-29,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
148,440,2015-01-29,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-01-29,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
183,440,2015-02-02,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-02-02,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2015-02-02,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
131,440,2015-02-02,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-02-02,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
183,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
131,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
109,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
78,440,2015-02-05,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2015-02-05,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-02-05,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
130,440,2015-02-09,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-02-09,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
130,440,2015-02-10,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
154,440,2015-02-10,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-02-10,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
130,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
178,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
164,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
78,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
131,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
59,440,2015-02-12,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
152,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
163,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
178,440,2015-01-19,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
178,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
90,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
109,440,2015-01-22,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
183,440,2015-01-26,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
178,440,2015-01-27,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
178,440,2015-01-27,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
163,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
142,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
178,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
90,440,2015-02-05,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
178,440,2015-02-10,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
164,440,2015-02-10,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
178,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
148,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
129,440,2015-02-17,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident, 
76,440,2015-01-23,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
177,440,2015-01-23,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-01-23,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
157,440,2015-01-30,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
76,440,2015-01-30,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2015-01-30,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
148,440,2015-01-30,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2015-01-30,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
183,440,2015-02-06,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2015-02-06,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2015-02-06,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2015-02-06,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
98,440,2015-01-22,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
180,440,2015-01-22,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
66,440,2015-01-26,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
128,440,2015-01-26,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
